Bwd Avg Bulk Rate,Down/Up Ratio,Max Packet Length,Flow Duration,Packet Length Mean,Bwd Avg Bytes/Bulk,Fwd Packet Length Min,Init_Win_bytes_backward,Fwd Packet Length Std,Fwd IAT Total,Packet Length Variance,ECE Flag Count,Flow IAT Min,Total Fwd Packets,Destination IP,Active Min,Bwd IAT Std,Fwd Header Length,Fwd PSH Flags,Fwd URG Flags,Fwd Packets/s,Subflow Bwd Bytes,Bwd IAT Total,URG Flag Count,Bwd IAT Max,Bwd IAT Mean,Bwd Packets/s,RST Flag Count,Bwd PSH Flags,Total Backward Packets,Flow IAT Std,Min Packet Length,SYN Flag Count,Flow IAT Mean,Fwd IAT Mean,Fwd IAT Min,Idle Min,Subflow Fwd Packets,Destination Port,Protocol,PSH Flag Count,Init_Win_bytes_forward,Fwd Avg Bytes/Bulk,Flow IAT Max,Average Packet Size,Flow Packets/s,Total Length of Fwd Packets,Fwd Header Length.1,act_data_pkt_fwd,Active Max,Total Length of Bwd Packets,Timestamp,CWE Flag Count,Idle Max,Bwd Packet Length Mean,Fwd IAT Max,FIN Flag Count,Bwd Avg Packets/Bulk,Subflow Bwd Packets,Bwd Packet Length Min,Subflow Fwd Bytes,Source IP,Packet Length Std,Label,Fwd Avg Bulk Rate,Idle Mean,Bwd URG Flags,Bwd Packet Length Max,Bwd Packet Length Std,Active Mean,Source Port,Bwd IAT Min,Avg Fwd Segment Size,Fwd Packet Length Mean,Fwd Packet Length Max,min_seg_size_forward,Flow ID,Flow Bytes/s,ACK Flag Count,Bwd Header Length,Active Std,Idle Std,Fwd IAT Std,Fwd Avg Packets/Bulk,Avg Bwd Segment Size
0,1.0,102.0,58316,62.0,0,42.0,-1,0.0,0.0,1200.0,0,58316.0,1,10.42.0.1,0.0,0.0,32,0,0,17.147952534467386,102,0.0,0,0.0,0.0,17.147952534467386,0,0,1,0.0,42.0,0,58316.0,0.0,0.0,0.0,1,53,17,0,-1,0,58316.0,93.0,34.29590506893477,42.0,32,0,0.0,102.0,22/06/2017 11:19:54,0,0.0,102.0,0.0,0,0,1,102.0,42,10.42.0.42,34.64101615137755,BENIGN,0,0.0,0,102.0,0.0,0.0,1390,0.0,42.0,42.0,42.0,32,10.42.0.1-10.42.0.42-53-1390-17,2469.3051649633035,0,32,0.0,0.0,0.0,0,102.0
0,0.0,794.0,74494,172.125,0,0.0,942,291.5,74494.0,104758.41071428572,0,1884.0,4,104.97.95.172,0.0,6733.777877239492,136,0,0,53.69559964560904,794,47861.0,0,28692.0,23930.5,40.27169973420678,0,0,3,11397.04817339414,0.0,0,12415.666666666666,24831.333333333336,2369.0,0.0,4,80,6,1,65535,0,24439.0,196.71428571428572,93.9672993798158,583.0,136,1,0.0,794.0,28/08/2017 10:40:45,0,0.0,264.6666666666667,45838.0,0,0,3,0.0,583,10.42.0.151,323.66403988439265,RANSOMWARE_SIMPLOCKER,0,0.0,0,794.0,458.41611373656286,0.0,42522,19169.0,145.75,145.75,583.0,32,10.42.0.151-104.97.95.172-42522-80-6,18484.71017800091,0,104,0.0,0.0,21771.02924377562,0,264.6666666666667
0,1.0,0.0,180616,0.0,0,0.0,1637,0.0,0.0,0.0,0,180616.0,1,10.42.0.42,0.0,0.0,32,0,0,5.536608052442752,0,0.0,1,0.0,0.0,5.536608052442752,0,0,1,0.0,0.0,0,180616.0,0.0,0.0,0.0,1,51124,6,0,362,0,180616.0,0.0,11.073216104885503,0.0,32,0,0.0,0.0,22/06/2017 11:21:21,0,0.0,0.0,0.0,0,0,1,0.0,0,172.217.10.131,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,443,0.0,0.0,0.0,0.0,32,172.217.10.131-10.42.0.42-443-51124-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,0.0,0.0,9289303,0.0,0,0.0,-1,0.0,9289303.0,0.0,0,9289303.0,2,103.7.30.118,0.0,0.0,64,0,0,0.2153014063595514,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9289303.0,9289303.0,9289303.0,0.0,2,80,6,0,1453,0,9289303.0,0.0,0.2153014063595514,0.0,64,0,0.0,0.0,22/06/2017 11:23:53,0,0.0,0.0,9289303.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,54196,0.0,0.0,0.0,0.0,32,10.42.0.42-103.7.30.118-54196-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,3683828,0.0,0,0.0,-1,0.0,3683828.0,0.0,0,3683828.0,2,31.13.71.1,0.0,0.0,64,0,0,0.5429135127915853,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,3683828.0,3683828.0,3683828.0,0.0,2,443,6,0,1547,0,3683828.0,0.0,0.5429135127915853,0.0,64,0,0.0,0.0,22/06/2017 11:20:47,0,0.0,0.0,3683828.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,59744,0.0,0.0,0.0,0.0,32,10.42.0.42-31.13.71.1-59744-443-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,45.0,97423,22.5,0,0.0,0,31.81980515339464,843.0,675.0,0,843.0,2,91.134.155.244,0.0,0.0,64,1,0,20.529033185182143,0,0.0,0,0.0,0.0,10.264516592591072,0,0,1,67696.2819104565,0.0,1,48711.5,843.0,843.0,0.0,2,5222,6,0,1641,0,96580.0,30.0,30.79354977777322,45.0,64,0,0.0,0.0,28/08/2017 11:20:01,0,0.0,0.0,843.0,0,0,1,0.0,45,10.42.0.151,25.98076211353316,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,40345,0.0,22.5,22.5,45.0,32,10.42.0.151-91.134.155.244-40345-5222-6,461.90324666659825,1,20,0.0,0.0,0.0,0,0.0
0,1.0,201.0,61759,87.0,0,30.0,-1,0.0,0.0,9747.0,0,61759.0,1,10.42.0.1,0.0,0.0,40,0,0,16.19197202027235,201,0.0,0,0.0,0.0,16.19197202027235,0,0,1,0.0,30.0,0,61759.0,0.0,0.0,0.0,1,53,17,0,-1,0,61759.0,130.5,32.3839440405447,30.0,40,0,0.0,201.0,22/06/2017 11:21:37,0,0.0,201.0,0.0,0,0,1,201.0,30,10.42.0.42,98.726896031426,BENIGN,0,0.0,0,201.0,0.0,0.0,60982,0.0,30.0,30.0,30.0,40,10.42.0.1-10.42.0.42-53-60982-17,3740.345536682913,0,20,0.0,0.0,0.0,0,201.0
0,1.0,0.0,1316070,0.0,0,0.0,519,0.0,0.0,0.0,0,1316070.0,1,121.12.98.63,0.0,0.0,32,0,0,0.7598380025378589,0,0.0,0,0.0,0.0,0.7598380025378589,0,0,1,0.0,0.0,0,1316070.0,0.0,0.0,0.0,1,80,6,0,2054,0,1316070.0,0.0,1.519676005075718,0.0,32,0,0.0,0.0,22/06/2017 11:21:48,0,0.0,0.0,0.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,37068,0.0,0.0,0.0,0.0,32,10.42.0.42-121.12.98.63-37068-80-6,0.0,1,20,0.0,0.0,0.0,0,0.0
0,0.0,1.0,1692279,0.3846153846153846,0,0.0,33,0.0,1692279.0,0.2564102564102564,0,1968.0,7,113.207.42.115,0.0,426.99834113652014,212,0,0,4.13643376771797,5,1199885.0,0,300400.0,299971.25,2.954595548369979,0,0,5,112472.99963045676,0.0,0,153843.54545454544,282046.5,159447.0,0.0,7,443,6,0,1506,0,303976.0,0.4166666666666667,7.091029316087949,0.0,212,0,0.0,5.0,28/08/2017 11:08:35,0,0.0,1.0,376132.0,0,0,5,1.0,0,10.42.0.151,0.5063696835418333,RANSOMWARE_SIMPLOCKER,0,0.0,0,1.0,0.0,0.0,47501,299457.0,0.0,0.0,0.0,20,10.42.0.151-113.207.42.115-47501-443-6,2.954595548369979,1,100,0.0,0.0,74181.36063661815,0,1.0
0,1.0,0.0,36469,0.0,0,0.0,357,0.0,0.0,0.0,0,36469.0,1,172.217.6.227,0.0,0.0,32,0,0,27.420548959390167,0,0.0,1,0.0,0.0,27.420548959390167,0,0,1,0.0,0.0,0,36469.0,0.0,0.0,0.0,1,443,6,0,1637,0,36469.0,0.0,54.841097918780335,0.0,32,0,0.0,0.0,22/06/2017 11:26:29,0,0.0,0.0,0.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,40468,0.0,0.0,0.0,0.0,32,172.217.6.227-10.42.0.42-443-40468-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,0.0,0.0,24077296,0.0,0,0.0,-1,0.0,24077296.0,0.0,0,24077296.0,2,119.146.74.33,0.0,0.0,40,0,0,0.0830658060606141,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,24077296.0,24077296.0,24077296.0,0.0,2,443,6,0,1369,0,24077296.0,0.0,0.0830658060606141,0.0,40,0,0.0,0.0,28/08/2017 10:42:59,0,0.0,0.0,24077296.0,0,0,0,0.0,0,10.42.0.151,0.0,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,48324,0.0,0.0,0.0,0.0,20,10.42.0.151-119.146.74.33-48324-443-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,70.0,302004,46.0,0,34.0,-1,0.0,0.0,432.0,0,302004.0,1,10.42.0.1,0.0,0.0,40,0,0,3.3112144210010466,70,0.0,0,0.0,0.0,3.3112144210010466,0,0,1,0.0,34.0,0,302004.0,0.0,0.0,0.0,1,53,17,0,-1,0,302004.0,69.0,6.622428842002093,34.0,40,0,0.0,70.0,28/08/2017 10:40:41,0,0.0,70.0,0.0,0,0,1,70.0,34,10.42.0.151,20.784609690826528,RANSOMWARE_SIMPLOCKER,0,0.0,0,70.0,0.0,0.0,61172,0.0,34.0,34.0,34.0,40,10.42.0.151-10.42.0.1-61172-53-17,344.36629978410883,0,32,0.0,0.0,0.0,0,70.0
0,1.0,0.0,37649,0.0,0,0.0,1369,0.0,0.0,0.0,0,37649.0,1,10.42.0.42,0.0,0.0,32,0,0,26.561130441711597,0,0.0,1,0.0,0.0,26.561130441711597,0,0,1,0.0,0.0,0,37649.0,0.0,0.0,0.0,1,41986,6,0,340,0,37649.0,0.0,53.122260883423195,0.0,32,0,0.0,0.0,22/06/2017 11:21:43,0,0.0,0.0,0.0,0,0,1,0.0,0,172.217.10.142,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,32,172.217.10.142-10.42.0.42-80-41986-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,0.0,0.0,4882555,0.0,0,0.0,-1,0.0,4882555.0,0.0,0,35785.0,3,36.110.213.49,0.0,0.0,60,0,0,0.6144324027071891,0,0.0,0,0.0,0.0,0.0,0,0,0,3401880.1176867625,0.0,0,2441277.5,2441277.5,35785.0,0.0,3,443,6,0,1506,0,4846770.0,0.0,0.6144324027071891,0.0,60,0,0.0,0.0,28/08/2017 11:17:10,0,0.0,0.0,4846770.0,0,0,0,0.0,0,10.42.0.151,0.0,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,39857,0.0,0.0,0.0,0.0,20,10.42.0.151-36.110.213.49-39857-443-6,0.0,1,0,0.0,0.0,3401880.1176867625,0,0.0
0,1.0,0.0,231069,0.0,0,0.0,118,0.0,0.0,0.0,0,231069.0,1,52.84.40.192,0.0,0.0,32,0,0,4.327711635918275,0,0.0,1,0.0,0.0,4.327711635918275,0,0,1,0.0,0.0,0,231069.0,0.0,0.0,0.0,1,80,6,0,118,0,231069.0,0.0,8.65542327183655,0.0,32,0,0.0,0.0,22/06/2017 11:23:36,0,0.0,0.0,0.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,38050,0.0,0.0,0.0,0.0,32,10.42.0.42-52.84.40.192-38050-80-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,0.0,0.0,49300964,0.0,0,0.0,-1,0.0,49300964.0,0.0,0,49300964.0,2,121.12.98.64,0.0,0.0,40,0,0,0.0405671580782882,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,49300964.0,49300964.0,49300964.0,0.0,2,80,6,0,1643,0,49300964.0,0.0,0.0405671580782882,0.0,40,0,0.0,0.0,28/08/2017 11:17:17,0,0.0,0.0,49300964.0,0,0,0,0.0,0,10.42.0.151,0.0,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,41705,0.0,0.0,0.0,0.0,20,10.42.0.151-121.12.98.64-41705-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,26.0,1321321,21.63636363636364,0,18.0,-1,0.0,1024519.0,17.454545454545453,0,2687.0,5,41.207.11.94,0.0,24935.627182808137,160,0,0,3.78409182931324,130,1075262.0,0,300297.0,268815.5,3.78409182931324,0,0,5,137124.339349467,18.0,0,146813.44444444447,256129.75,247301.0,0.0,5,31578,17,0,-1,0,296802.0,23.8,7.568183658626481,90.0,160,4,0.0,130.0,28/08/2017 11:02:57,0,0.0,26.0,278686.0,0,0,5,26.0,90,10.42.0.151,4.177863742936748,RANSOMWARE_SIMPLOCKER,0,0.0,0,26.0,0.0,0.0,43477,247848.0,18.0,18.0,18.0,32,10.42.0.151-41.207.11.94-43477-31578-17,166.50004048978258,0,160,0.0,0.0,15066.316634023944,0,26.0
0,1.0,1304.0,72706226,166.1818181818182,0,0.0,134,407.0301654122893,7743633.0,96070.72727272724,0,32.0,10,157.240.18.15,140177.0,20353158.726190913,328,0,0,0.137539802987436,1816,72668617.0,0,64966185.0,7266861.7,0.1512937832861796,0,0,11,14490998.058780124,0.0,0,3635311.3,860403.6666666666,234.0,5623792.0,10,443,6,1,65535,0,64962556.0,174.0952380952381,0.2888335862736156,1840.0,328,4,1979664.0,1816.0,28/08/2017 11:01:59,0,64962556.0,165.0909090909091,5623792.0,0,0,11,0.0,1840,10.42.0.151,309.95278232777207,RANSOMWARE_SIMPLOCKER,0,35293174.0,0,673.0,222.62500063804808,1059920.5,43640,32.0,184.0,184.0,1304.0,32,157.240.18.15-10.42.0.151-443-43640-6,50.284551972206614,0,360,1300713.7316044988,41958842.41162819,1848206.323911308,0,165.0909090909091
0,1.0,1418.0,349090,296.3478260869565,0,0.0,181,274.8432611177109,349090.0,207990.87351778665,0,7.0,11,172.217.10.10,0.0,39058.03556262285,372,0,0,31.510498725257097,5642,282713.0,0,102800.0,28271.3,31.510498725257097,0,0,11,20729.565030008067,0.0,0,16623.333333333336,34909.0,20.0,0.0,11,443,6,1,65535,0,71551.0,309.8181818181818,63.020997450514194,1174.0,372,3,0.0,5642.0,28/08/2017 10:34:14,0,0.0,512.9090909090909,101423.0,0,0,11,0.0,1174,10.42.0.151,456.0601643618818,RANSOMWARE_SIMPLOCKER,0,0.0,0,1418.0,531.1484640936948,0.0,58010,7.0,106.72727272727272,106.72727272727272,919.0,32,172.217.10.10-10.42.0.151-443-58010-6,19525.050846486574,0,360,0.0,0.0,37688.28724329793,0,512.9090909090909
0,2.0,1448.0,32968880,552.8139534883722,0,0.0,164,206.02001663126632,3835735.0,326059.67884828354,0,3.0,14,203.205.158.63,0.0,5597515.175547583,456,0,0,0.4246428753418375,21372,32740702.0,0,29147076.0,1212618.5925925928,0.8492857506836751,0,0,28,4544346.620320993,0.0,0,804119.0243902439,295056.53846153844,8567.0,0.0,14,80,6,1,65535,0,29133145.0,565.9761904761905,1.2739286260255125,2399.0,456,6,0.0,21372.0,22/06/2017 11:23:14,0,0.0,763.2857142857143,1835697.0,0,0,28,0.0,2399,10.42.0.42,571.0163560251874,BENIGN,0,0.0,0,1448.0,595.0301490738754,0.0,52651,3.0,171.35714285714286,171.35714285714283,418.0,32,203.205.158.63-10.42.0.42-80-52651-6,721.0132706964871,0,904,0.0,0.0,475267.0363731698,0,763.2857142857143
0,0.0,0.0,1006784,0.0,0,0.0,-1,0.0,1006784.0,0.0,0,1006784.0,2,104.192.108.22,0.0,0.0,64,0,0,1.9865234250842287,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1006784.0,1006784.0,1006784.0,0.0,2,443,6,0,1369,0,1006784.0,0.0,1.9865234250842287,0.0,64,0,0.0,0.0,28/08/2017 11:18:05,0,0.0,0.0,1006784.0,0,0,0,0.0,0,10.42.0.151,0.0,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,50810,0.0,0.0,0.0,0.0,32,10.42.0.151-104.192.108.22-50810-443-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,31763008,0.0,0,0.0,-1,0.0,31763008.0,0.0,0,31763008.0,2,112.80.248.187,0.0,0.0,40,0,0,0.0629663286298325,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,31763008.0,31763008.0,31763008.0,0.0,2,80,6,0,1369,0,31763008.0,0.0,0.0629663286298325,0.0,40,0,0.0,0.0,22/06/2017 11:24:33,0,0.0,0.0,31763008.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,60530,0.0,0.0,0.0,0.0,20,10.42.0.42-112.80.248.187-60530-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,89.0,101347,57.666666666666664,0,42.0,-1,0.0,0.0,736.3333333333333,0,101347.0,1,10.42.0.1,0.0,0.0,32,0,0,9.867090293743278,89,0.0,0,0.0,0.0,9.867090293743278,0,0,1,0.0,42.0,0,101347.0,0.0,0.0,0.0,1,53,17,0,-1,0,101347.0,86.5,19.734180587486556,42.0,32,0,0.0,89.0,28/08/2017 10:40:59,0,0.0,89.0,0.0,0,0,1,89.0,42,10.42.0.151,27.13546265191241,RANSOMWARE_SIMPLOCKER,0,0.0,0,89.0,0.0,0.0,45015,0.0,42.0,42.0,42.0,32,10.42.0.151-10.42.0.1-45015-53-17,1292.588828480369,0,32,0.0,0.0,0.0,0,89.0
0,1.0,1350.0,1818200,881.1677524429966,0,35.0,-1,138.17545961334474,1818200.0,385559.8233629664,0,1.0,211,172.217.6.227,0.0,31420.133339822005,6064,0,0,116.04883951160488,527047,1742753.0,0,541033.0,4346.017456359101,221.09778902210977,0,0,402,21355.627654703116,30.0,0,2970.9150326797394,8658.095238095242,5.0,0.0,211,443,17,0,-1,0,488585.0,882.605220228385,337.14662853371465,12640.0,6064,210,0.0,527047.0,22/06/2017 11:22:29,0,0.0,1311.062189054726,519763.0,0,0,402,30.0,12640,10.42.0.42,620.9346369489839,BENIGN,0,0.0,0,1350.0,196.68079538937332,0.0,48652,7.0,59.90521327014218,59.9052132701422,1350.0,20,172.217.6.227-10.42.0.42-443-48652-17,296824.8817511825,0,11404,0.0,0.0,39054.84887122881,0,1311.0621890547263
0,0.0,0.0,39269515,0.0,0,0.0,-1,0.0,39269515.0,0.0,0,39269515.0,2,121.12.98.63,0.0,0.0,40,0,0,0.0509300917009033,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,39269515.0,39269515.0,39269515.0,0.0,2,80,6,0,1415,0,39269515.0,0.0,0.0509300917009033,0.0,40,0,0.0,0.0,22/06/2017 11:21:49,0,0.0,0.0,39269515.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,37063,0.0,0.0,0.0,0.0,20,10.42.0.42-121.12.98.63-37063-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,142284,0.0,0,0.0,-1,0.0,142284.0,0.0,0,142284.0,2,108.174.10.10,0.0,0.0,64,0,0,14.05639425374603,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,142284.0,142284.0,142284.0,0.0,2,80,6,0,1386,0,142284.0,0.0,14.05639425374603,0.0,64,0,0.0,0.0,22/06/2017 11:19:51,0,0.0,0.0,142284.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,45599,0.0,0.0,0.0,0.0,32,10.42.0.42-108.174.10.10-45599-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,14949286,0.0,0,0.0,-1,0.0,14949286.0,0.0,0,14949286.0,2,203.205.158.62,0.0,0.0,64,0,0,0.1337856537094815,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14949286.0,14949286.0,14949286.0,0.0,2,80,6,0,1975,0,14949286.0,0.0,0.1337856537094815,0.0,64,0,0.0,0.0,22/06/2017 11:23:48,0,0.0,0.0,14949286.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,46400,0.0,0.0,0.0,0.0,32,203.205.158.62-10.42.0.42-80-46400-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,25561839,0.0,0,0.0,-1,0.0,25561839.0,0.0,0,162046.0,3,54.192.36.129,0.0,0.0,96,0,0,0.117362447983496,0,0.0,1,0.0,0.0,0.0,0,0,0,17845782.045570448,0.0,0,12780919.5,12780919.5,162046.0,0.0,3,80,6,0,118,0,25399793.0,0.0,0.117362447983496,0.0,96,0,0.0,0.0,22/06/2017 11:23:37,0,0.0,0.0,25399793.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,46374,0.0,0.0,0.0,0.0,32,10.42.0.42-54.192.36.129-46374-80-6,0.0,1,0,0.0,0.0,17845782.045570448,0,0.0
0,0.0,0.0,7365332,0.0,0,0.0,-1,0.0,7365332.0,0.0,0,7365332.0,2,192.229.163.180,0.0,0.0,64,0,0,0.2715424097650995,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7365332.0,7365332.0,7365332.0,0.0,2,443,6,0,1595,0,7365332.0,0.0,0.2715424097650995,0.0,64,0,0.0,0.0,22/06/2017 11:24:10,0,0.0,0.0,7365332.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,47269,0.0,0.0,0.0,0.0,32,192.229.163.180-10.42.0.42-443-47269-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,38938005,0.0,0,0.0,-1,0.0,38938005.0,0.0,0,38938005.0,2,121.12.98.63,0.0,0.0,40,0,0,0.0513636998094792,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,38938005.0,38938005.0,38938005.0,0.0,2,80,6,0,3149,0,38938005.0,0.0,0.0513636998094792,0.0,40,0,0.0,0.0,22/06/2017 11:21:49,0,0.0,0.0,38938005.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,37117,0.0,0.0,0.0,0.0,20,10.42.0.42-121.12.98.63-37117-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,1448.0,119053,747.0,0,0.0,118,85.34265299984897,119053.0,511405.78723404254,0,1.0,19,52.84.40.81,0.0,8873.761976168089,616,0,0,159.59278640605444,35484,80435.0,0,43606.0,2979.074074074074,235.18936944050128,0,0,28,6554.288513733282,0.0,0,2588.108695652173,6614.055555555555,2.0,0.0,19,80,6,1,65535,0,30115.0,762.8936170212766,394.7821558465557,372.0,616,1,0.0,35484.0,22/06/2017 11:21:37,0,0.0,1267.2857142857144,36963.0,0,0,28,0.0,372,10.42.0.42,715.1264134641109,BENIGN,0,0.0,0,1448.0,460.0222906952531,0.0,36205,1.0,19.57894736842105,19.57894736842106,372.0,32,10.42.0.42-52.84.40.81-36205-80-6,301176.7868092362,0,904,0.0,0.0,11692.447132140836,0,1267.2857142857142
0,0.0,0.0,22299686,0.0,0,0.0,-1,0.0,22299686.0,0.0,0,22299686.0,2,220.243.235.201,0.0,0.0,40,0,0,0.0896873615171083,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,22299686.0,22299686.0,22299686.0,0.0,2,80,6,0,1506,0,22299686.0,0.0,0.0896873615171083,0.0,40,0,0.0,0.0,22/06/2017 11:22:06,0,0.0,0.0,22299686.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,59095,0.0,0.0,0.0,0.0,20,220.243.235.201-10.42.0.42-80-59095-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,55.0,183,36.66666666666667,0,55.0,349,0.0,0.0,1008.3333333333331,0,183.0,1,172.217.11.42,0.0,0.0,32,1,0,5464.48087431694,0,0.0,0,0.0,0.0,5464.48087431694,0,0,1,0.0,0.0,1,183.0,0.0,0.0,0.0,1,443,6,0,349,0,183.0,55.0,10928.96174863388,55.0,32,0,0.0,0.0,22/06/2017 11:25:37,0,0.0,0.0,0.0,0,0,1,0.0,55,10.42.0.42,31.754264805429415,BENIGN,0,0.0,0,0.0,0.0,0.0,44460,0.0,55.0,55.0,55.0,32,172.217.11.42-10.42.0.42-443-44460-6,300546.44808743167,1,32,0.0,0.0,0.0,0,0.0
0,1.0,77.0,51140,50.333333333333336,0,37.0,-1,0.0,0.0,533.3333333333334,0,51140.0,1,10.42.0.1,0.0,0.0,32,0,0,19.554165037152913,77,0.0,0,0.0,0.0,19.554165037152913,0,0,1,0.0,37.0,0,51140.0,0.0,0.0,0.0,1,53,17,0,-1,0,51140.0,75.5,39.108330074305826,37.0,32,0,0.0,77.0,22/06/2017 11:20:03,0,0.0,77.0,0.0,0,0,1,77.0,37,10.42.0.42,23.094010767585033,BENIGN,0,0.0,0,77.0,0.0,0.0,30071,0.0,37.0,37.0,37.0,32,10.42.0.1-10.42.0.42-53-30071-17,2229.174814235432,0,32,0.0,0.0,0.0,0,77.0
0,1.0,0.0,192142,0.0,0,0.0,1419,0.0,0.0,0.0,0,192142.0,1,10.42.0.42,0.0,0.0,32,0,0,5.204484183572566,0,0.0,1,0.0,0.0,5.204484183572566,0,0,1,0.0,0.0,0,192142.0,0.0,0.0,0.0,1,36531,6,0,362,0,192142.0,0.0,10.408968367145132,0.0,32,0,0.0,0.0,22/06/2017 11:22:56,0,0.0,0.0,0.0,0,0,1,0.0,0,172.217.12.174,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,443,0.0,0.0,0.0,0.0,32,172.217.12.174-10.42.0.42-443-36531-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,2.0,1448.0,30965477,767.56338028169,0,0.0,164,186.0261441727734,1740306.0,413588.79235412466,0,3.0,20,203.205.158.63,0.0,4171707.745058077,648,0,0,0.6458805720964673,52129,30739344.0,0,29227666.0,627333.551020408,1.6147014302411682,0,0,50,3515876.31258372,0.0,0,448775.02898550726,91595.05263157896,7.0,0.0,20,80,6,1,65535,0,29225171.0,778.5285714285715,2.2605820023376357,2368.0,648,6,0.0,52129.0,22/06/2017 11:23:14,0,0.0,1042.58,242388.0,0,0,50,0.0,2368,10.42.0.42,643.1086940433356,BENIGN,0,0.0,0,1448.0,562.3308667265824,0.0,52652,3.0,118.4,118.4,419.0,32,203.205.158.63-10.42.0.42-80-52652-6,1759.927676877059,0,1608,0.0,0.0,111118.484688629,0,1042.58
0,0.0,0.0,49697854,0.0,0,0.0,64240,0.0,49697854.0,0.0,0,4227.0,4,121.12.98.63,0.0,0.0,120,0,0,0.080486372711385,0,0.0,0,0.0,0.0,0.0201215931778462,0,0,1,24016892.69064035,0.0,0,12424463.5,16565951.333333334,254146.0,0.0,4,80,6,1,65535,0,48444206.0,0.0,0.1006079658892313,0.0,120,0,0.0,0.0,22/06/2017 11:21:38,0,0.0,0.0,48444206.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,37111,0.0,0.0,0.0,0.0,20,10.42.0.42-121.12.98.63-37111-80-6,0.0,0,32,0.0,0.0,27609893.68571211,0,0.0
